Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
16	R10-1	1	internal://	OutData	0	0	0	0
16	R10-1	1	internal://	InNacks	0	0	0	0
16	R10-1	1	internal://	OutNacks	0	0	0	0
16	R10-1	1	internal://	InSatisfiedInterests	0	0	0	0
16	R10-1	1	internal://	InTimedOutInterests	0	0	0	0
16	R10-1	1	internal://	OutSatisfiedInterests	5.24288e-11	0	0	0
16	R10-1	1	internal://	OutTimedOutInterests	0	0	0	0
16	R10-1	256	netdev://[00:00:00:00:00:26]	InInterests	47.2477	1.22502	43	1.1123
16	R10-1	256	netdev://[00:00:00:00:00:26]	OutInterests	0	0	0	0
16	R10-1	256	netdev://[00:00:00:00:00:26]	InData	0	0	0	0
16	R10-1	256	netdev://[00:00:00:00:00:26]	OutData	12.803	13.2156	12	12.3867
16	R10-1	256	netdev://[00:00:00:00:00:26]	InNacks	0	0	0	0
16	R10-1	256	netdev://[00:00:00:00:00:26]	OutNacks	28.7437	0.785917	26	0.710938
16	R10-1	256	netdev://[00:00:00:00:00:26]	InSatisfiedInterests	12.0027	0	11	0
16	R10-1	256	netdev://[00:00:00:00:00:26]	InTimedOutInterests	2.464	0	2	0
16	R10-1	256	netdev://[00:00:00:00:00:26]	OutSatisfiedInterests	0	0	0	0
16	R10-1	256	netdev://[00:00:00:00:00:26]	OutTimedOutInterests	0	0	0	0
16	R10-1	257	netdev://[00:00:00:00:00:28]	InInterests	36.7728	0.956804	33	0.858398
16	R10-1	257	netdev://[00:00:00:00:00:28]	OutInterests	0	0	0	0
16	R10-1	257	netdev://[00:00:00:00:00:28]	InData	0	0	0	0
16	R10-1	257	netdev://[00:00:00:00:00:28]	OutData	8.77315	9.05588	8	8.25781
16	R10-1	257	netdev://[00:00:00:00:00:28]	InNacks	0	0	0	0
16	R10-1	257	netdev://[00:00:00:00:00:28]	OutNacks	20.5386	0.561581	18	0.492188
16	R10-1	257	netdev://[00:00:00:00:00:28]	InSatisfiedInterests	8.76674	0	8	0
16	R10-1	257	netdev://[00:00:00:00:00:28]	InTimedOutInterests	1.5488	0	1	0
16	R10-1	257	netdev://[00:00:00:00:00:28]	OutSatisfiedInterests	0	0	0	0
16	R10-1	257	netdev://[00:00:00:00:00:28]	OutTimedOutInterests	0	0	0	0
16	R10-1	258	netdev://[00:00:00:00:00:33]	InInterests	0	0	0	0
16	R10-1	258	netdev://[00:00:00:00:00:33]	OutInterests	68.453	1.76118	64	1.64746
16	R10-1	258	netdev://[00:00:00:00:00:33]	InData	20.7306	21.3987	19	19.6123
16	R10-1	258	netdev://[00:00:00:00:00:33]	OutData	0	0	0	0
16	R10-1	258	netdev://[00:00:00:00:00:33]	InNacks	41.1715	1.12573	38	1.03906
16	R10-1	258	netdev://[00:00:00:00:00:33]	OutNacks	0	0	0	0
16	R10-1	258	netdev://[00:00:00:00:00:33]	InSatisfiedInterests	0	0	0	0
16	R10-1	258	netdev://[00:00:00:00:00:33]	InTimedOutInterests	0	0	0	0
16	R10-1	258	netdev://[00:00:00:00:00:33]	OutSatisfiedInterests	20.5703	0	19	0
16	R10-1	258	netdev://[00:00:00:00:00:33]	OutTimedOutInterests	44.6723	0	41	0
16	R10-1	259	netdev://[00:00:00:00:00:4c]	InInterests	1.99968	0.0507722	2	0.0507812
16	R10-1	259	netdev://[00:00:00:00:00:4c]	OutInterests	0	0	0	0
16	R10-1	259	netdev://[00:00:00:00:00:4c]	InData	0	0	0	0
16	R10-1	259	netdev://[00:00:00:00:00:4c]	OutData	1.99968	0.0976403	2	0.0976562
16	R10-1	259	netdev://[00:00:00:00:00:4c]	InNacks	0	0	0	0
16	R10-1	259	netdev://[00:00:00:00:00:4c]	OutNacks	0	0	0	0
16	R10-1	259	netdev://[00:00:00:00:00:4c]	InSatisfiedInterests	1.99968	0	2	0
16	R10-1	259	netdev://[00:00:00:00:00:4c]	InTimedOutInterests	0	0	0	0
16	R10-1	259	netdev://[00:00:00:00:00:4c]	OutSatisfiedInterests	0	0	0	0
16	R10-1	259	netdev://[00:00:00:00:00:4c]	OutTimedOutInterests	0	0	0	0
16	R10-1	260	internal://	InInterests	0	0	0	0
16	R10-1	260	internal://	OutInterests	0	0	0	0
16	R10-1	260	internal://	InData	0	0	0	0
16	R10-1	260	internal://	OutData	0	0	0	0
16	R10-1	260	internal://	InNacks	0	0	0	0
16	R10-1	260	internal://	OutNacks	0	0	0	0
16	R10-1	260	internal://	InSatisfiedInterests	5.24288e-11	0	0	0
16	R10-1	260	internal://	InTimedOutInterests	0	0	0	0
16	R10-1	260	internal://	OutSatisfiedInterests	0	0	0	0
16	R10-1	260	internal://	OutTimedOutInterests	0	0	0	0
16	R10-1	261	appFace://	InInterests	0	0	0	0
16	R10-1	261	appFace://	OutInterests	1.99968	0.0507722	2	0.0507812
16	R10-1	261	appFace://	InData	1.99968	0.0976403	2	0.0976562
16	R10-1	261	appFace://	OutData	0	0	0	0
16	R10-1	261	appFace://	InNacks	0	0	0	0
16	R10-1	261	appFace://	OutNacks	0	0	0	0
16	R10-1	261	appFace://	InSatisfiedInterests	0	0	0	0
16	R10-1	261	appFace://	InTimedOutInterests	0	0	0	0
16	R10-1	261	appFace://	OutSatisfiedInterests	1.99968	0	2	0
16	R10-1	261	appFace://	OutTimedOutInterests	0	0	0	0
16	R10-1	-1	all	SatisfiedInterests	23.3767	0	22	0
16	R10-1	-1	all	TimedOutInterests	44.6723	0	41	0
16	R11-2	1	internal://	InInterests	0	0	0	0
16	R11-2	1	internal://	OutInterests	0	0	0	0
16	R11-2	1	internal://	InData	0	0	0	0
16	R11-2	1	internal://	OutData	0	0	0	0
16	R11-2	1	internal://	InNacks	0	0	0	0
16	R11-2	1	internal://	OutNacks	0	0	0	0
16	R11-2	1	internal://	InSatisfiedInterests	0	0	0	0
16	R11-2	1	internal://	InTimedOutInterests	0	0	0	0
16	R11-2	1	internal://	OutSatisfiedInterests	5.24288e-11	0	0	0
16	R11-2	1	internal://	OutTimedOutInterests	0	0	0	0
16	R11-2	256	netdev://[00:00:00:00:00:2a]	InInterests	57.1533	1.49082	51	1.33105
16	R11-2	256	netdev://[00:00:00:00:00:2a]	OutInterests	0	0	0	0
16	R11-2	256	netdev://[00:00:00:00:00:2a]	InData	0	0	0	0
16	R11-2	256	netdev://[00:00:00:00:00:2a]	OutData	13.7374	14.1802	12	12.3867
16	R11-2	256	netdev://[00:00:00:00:00:2a]	InNacks	0	0	0	0
16	R11-2	256	netdev://[00:00:00:00:00:2a]	OutNacks	38.846	1.06217	36	0.984375
16	R11-2	256	netdev://[00:00:00:00:00:2a]	InSatisfiedInterests	12.9362	0	11	0
16	R11-2	256	netdev://[00:00:00:00:00:2a]	InTimedOutInterests	1.984	0	1	0
16	R11-2	256	netdev://[00:00:00:00:00:2a]	OutSatisfiedInterests	0	0	0	0
16	R11-2	256	netdev://[00:00:00:00:00:2a]	OutTimedOutInterests	0	0	0	0
16	R11-2	257	netdev://[00:00:00:00:00:2c]	InInterests	18.8038	0.489095	11	0.286133
16	R11-2	257	netdev://[00:00:00:00:00:2c]	OutInterests	0	0	0	0
16	R11-2	257	netdev://[00:00:00:00:00:2c]	InData	0	0	0	0
16	R11-2	257	netdev://[00:00:00:00:00:2c]	OutData	4.66779	4.81822	3	3.09668
16	R11-2	257	netdev://[00:00:00:00:00:2c]	InNacks	0	0	0	0
16	R11-2	257	netdev://[00:00:00:00:00:2c]	OutNacks	11.5139	0.314818	8	0.21875
16	R11-2	257	netdev://[00:00:00:00:00:2c]	InSatisfiedInterests	3.86774	0	2	0
16	R11-2	257	netdev://[00:00:00:00:00:2c]	InTimedOutInterests	0.5184	0	0	0
16	R11-2	257	netdev://[00:00:00:00:00:2c]	OutSatisfiedInterests	0	0	0	0
16	R11-2	257	netdev://[00:00:00:00:00:2c]	OutTimedOutInterests	0	0	0	0
16	R11-2	258	netdev://[00:00:00:00:00:35]	InInterests	0	0	0	0
16	R11-2	258	netdev://[00:00:00:00:00:35]	OutInterests	64.022	1.66458	55	1.43555
16	R11-2	258	netdev://[00:00:00:00:00:35]	InData	16.6759	17.2133	13	13.4189
16	R11-2	258	netdev://[00:00:00:00:00:35]	OutData	0	0	0	0
16	R11-2	258	netdev://[00:00:00:00:00:35]	InNacks	43.6733	1.19416	40	1.09375
16	R11-2	258	netdev://[00:00:00:00:00:35]	OutNacks	0	0	0	0
16	R11-2	258	netdev://[00:00:00:00:00:35]	InSatisfiedInterests	0	0	0	0
16	R11-2	258	netdev://[00:00:00:00:00:35]	InTimedOutInterests	0	0	0	0
16	R11-2	258	netdev://[00:00:00:00:00:35]	OutSatisfiedInterests	16.6758	0	13	0
16	R11-2	258	netdev://[00:00:00:00:00:35]	OutTimedOutInterests	45.9773	0	41	0
16	R11-2	259	netdev://[00:00:00:00:00:58]	InInterests	1.99968	0.0507722	2	0.0507812
16	R11-2	259	netdev://[00:00:00:00:00:58]	OutInterests	0	0	0	0
16	R11-2	259	netdev://[00:00:00:00:00:58]	InData	0	0	0	0
16	R11-2	259	netdev://[00:00:00:00:00:58]	OutData	1.99968	0.0976403	2	0.0976562
16	R11-2	259	netdev://[00:00:00:00:00:58]	InNacks	0	0	0	0
16	R11-2	259	netdev://[00:00:00:00:00:58]	OutNacks	0	0	0	0
16	R11-2	259	netdev://[00:00:00:00:00:58]	InSatisfiedInterests	1.99968	0	2	0
16	R11-2	259	netdev://[00:00:00:00:00:58]	InTimedOutInterests	0	0	0	0
16	R11-2	259	netdev://[00:00:00:00:00:58]	OutSatisfiedInterests	0	0	0	0
16	R11-2	259	netdev://[00:00:00:00:00:58]	OutTimedOutInterests	0	0	0	0
16	R11-2	260	internal://	InInterests	0	0	0	0
16	R11-2	260	internal://	OutInterests	0	0	0	0
16	R11-2	260	internal://	InData	0	0	0	0
16	R11-2	260	internal://	OutData	0	0	0	0
16	R11-2	260	internal://	InNacks	0	0	0	0
16	R11-2	260	internal://	OutNacks	0	0	0	0
16	R11-2	260	internal://	InSatisfiedInterests	5.24288e-11	0	0	0
16	R11-2	260	internal://	InTimedOutInterests	0	0	0	0
16	R11-2	260	internal://	OutSatisfiedInterests	0	0	0	0
16	R11-2	260	internal://	OutTimedOutInterests	0	0	0	0
16	R11-2	261	appFace://	InInterests	0	0	0	0
16	R11-2	261	appFace://	OutInterests	1.99968	0.0507722	2	0.0507812
16	R11-2	261	appFace://	InData	1.99968	0.0976403	2	0.0976562
16	R11-2	261	appFace://	OutData	0	0	0	0
16	R11-2	261	appFace://	InNacks	0	0	0	0
16	R11-2	261	appFace://	OutNacks	0	0	0	0
16	R11-2	261	appFace://	InSatisfiedInterests	0	0	0	0
16	R11-2	261	appFace://	InTimedOutInterests	0	0	0	0
16	R11-2	261	appFace://	OutSatisfiedInterests	1.99968	0	2	0
16	R11-2	261	appFace://	OutTimedOutInterests	0	0	0	0
16	R11-2	-1	all	SatisfiedInterests	20.2768	0	17	0
16	R11-2	-1	all	TimedOutInterests	45.9773	0	41	0
16	R12-2	1	internal://	InInterests	0	0	0	0
16	R12-2	1	internal://	OutInterests	0	0	0	0
16	R12-2	1	internal://	InData	0	0	0	0
16	R12-2	1	internal://	OutData	0	0	0	0
16	R12-2	1	internal://	InNacks	0	0	0	0
16	R12-2	1	internal://	OutNacks	0	0	0	0
16	R12-2	1	internal://	InSatisfiedInterests	0	0	0	0
16	R12-2	1	internal://	InTimedOutInterests	0	0	0	0
16	R12-2	1	internal://	OutSatisfiedInterests	5.24288e-11	0	0	0
16	R12-2	1	internal://	OutTimedOutInterests	0	0	0	0
16	R12-2	256	netdev://[00:00:00:00:00:2e]	InInterests	23.7254	0.61484	19	0.490234
16	R12-2	256	netdev://[00:00:00:00:00:2e]	OutInterests	0	0	0	0
16	R12-2	256	netdev://[00:00:00:00:00:2e]	InData	0	0	0	0
16	R12-2	256	netdev://[00:00:00:00:00:2e]	OutData	6.14597	6.34403	5	5.16113
16	R12-2	256	netdev://[00:00:00:00:00:2e]	InNacks	0	0	0	0
16	R12-2	256	netdev://[00:00:00:00:00:2e]	OutNacks	13.4269	0.367093	12	0.328125
16	R12-2	256	netdev://[00:00:00:00:00:2e]	InSatisfiedInterests	6.1453	0	5	0
16	R12-2	256	netdev://[00:00:00:00:00:2e]	InTimedOutInterests	0.8448	0	0	0
16	R12-2	256	netdev://[00:00:00:00:00:2e]	OutSatisfiedInterests	0	0	0	0
16	R12-2	256	netdev://[00:00:00:00:00:2e]	OutTimedOutInterests	0	0	0	0
16	R12-2	257	netdev://[00:00:00:00:00:30]	InInterests	96.7115	2.17223	97	2.17871
16	R12-2	257	netdev://[00:00:00:00:00:30]	OutInterests	0	0	0	0
16	R12-2	257	netdev://[00:00:00:00:00:30]	InData	0	0	0	0
16	R12-2	257	netdev://[00:00:00:00:00:30]	OutData	72.303	74.633	75	77.417
16	R12-2	257	netdev://[00:00:00:00:00:30]	InNacks	0	0	0	0
16	R12-2	257	netdev://[00:00:00:00:00:30]	OutNacks	0	0	0	0
16	R12-2	257	netdev://[00:00:00:00:00:30]	InSatisfiedInterests	71.309	0	74	0
16	R12-2	257	netdev://[00:00:00:00:00:30]	InTimedOutInterests	0	0	0	0
16	R12-2	257	netdev://[00:00:00:00:00:30]	OutSatisfiedInterests	0	0	0	0
16	R12-2	257	netdev://[00:00:00:00:00:30]	OutTimedOutInterests	0	0	0	0
16	R12-2	258	netdev://[00:00:00:00:00:37]	InInterests	0	0	0	0
16	R12-2	258	netdev://[00:00:00:00:00:37]	OutInterests	106.618	2.4652	106	2.43945
16	R12-2	258	netdev://[00:00:00:00:00:37]	InData	78.925	81.4685	81	83.6104
16	R12-2	258	netdev://[00:00:00:00:00:37]	OutData	0	0	0	0
16	R12-2	258	netdev://[00:00:00:00:00:37]	InNacks	13.4269	0.367093	12	0.328125
16	R12-2	258	netdev://[00:00:00:00:00:37]	OutNacks	0	0	0	0
16	R12-2	258	netdev://[00:00:00:00:00:37]	InSatisfiedInterests	0	0	0	0
16	R12-2	258	netdev://[00:00:00:00:00:37]	InTimedOutInterests	0	0	0	0
16	R12-2	258	netdev://[00:00:00:00:00:37]	OutSatisfiedInterests	77.1552	0	79	0
16	R12-2	258	netdev://[00:00:00:00:00:37]	OutTimedOutInterests	14.2717	0	12	0
16	R12-2	259	netdev://[00:00:00:00:00:5a]	InInterests	1.99968	0.0507722	2	0.0507812
16	R12-2	259	netdev://[00:00:00:00:00:5a]	OutInterests	0	0	0	0
16	R12-2	259	netdev://[00:00:00:00:00:5a]	InData	0	0	0	0
16	R12-2	259	netdev://[00:00:00:00:00:5a]	OutData	1.99968	0.0976403	2	0.0976562
16	R12-2	259	netdev://[00:00:00:00:00:5a]	InNacks	0	0	0	0
16	R12-2	259	netdev://[00:00:00:00:00:5a]	OutNacks	0	0	0	0
16	R12-2	259	netdev://[00:00:00:00:00:5a]	InSatisfiedInterests	1.99968	0	2	0
16	R12-2	259	netdev://[00:00:00:00:00:5a]	InTimedOutInterests	0	0	0	0
16	R12-2	259	netdev://[00:00:00:00:00:5a]	OutSatisfiedInterests	0	0	0	0
16	R12-2	259	netdev://[00:00:00:00:00:5a]	OutTimedOutInterests	0	0	0	0
16	R12-2	260	internal://	InInterests	0	0	0	0
16	R12-2	260	internal://	OutInterests	0	0	0	0
16	R12-2	260	internal://	InData	0	0	0	0
16	R12-2	260	internal://	OutData	0	0	0	0
16	R12-2	260	internal://	InNacks	0	0	0	0
16	R12-2	260	internal://	OutNacks	0	0	0	0
16	R12-2	260	internal://	InSatisfiedInterests	5.24288e-11	0	0	0
16	R12-2	260	internal://	InTimedOutInterests	0	0	0	0
16	R12-2	260	internal://	OutSatisfiedInterests	0	0	0	0
16	R12-2	260	internal://	OutTimedOutInterests	0	0	0	0
16	R12-2	261	appFace://	InInterests	0	0	0	0
16	R12-2	261	appFace://	OutInterests	1.99968	0.0507722	2	0.0507812
16	R12-2	261	appFace://	InData	1.99968	0.0976403	2	0.0976562
16	R12-2	261	appFace://	OutData	0	0	0	0
16	R12-2	261	appFace://	InNacks	0	0	0	0
16	R12-2	261	appFace://	OutNacks	0	0	0	0
16	R12-2	261	appFace://	InSatisfiedInterests	0	0	0	0
16	R12-2	261	appFace://	InTimedOutInterests	0	0	0	0
16	R12-2	261	appFace://	OutSatisfiedInterests	1.99968	0	2	0
16	R12-2	261	appFace://	OutTimedOutInterests	0	0	0	0
16	R12-2	-1	all	SatisfiedInterests	80.1495	0	82	0
16	R12-2	-1	all	TimedOutInterests	14.2717	0	12	0
16	R13-1	1	internal://	InInterests	0	0	0	0
16	R13-1	1	internal://	OutInterests	0	0	0	0
16	R13-1	1	internal://	InData	0	0	0	0
16	R13-1	1	internal://	OutData	0	0	0	0
16	R13-1	1	internal://	InNacks	0	0	0	0
16	R13-1	1	internal://	OutNacks	0	0	0	0
16	R13-1	1	internal://	InSatisfiedInterests	0	0	0	0
16	R13-1	1	internal://	InTimedOutInterests	0	0	0	0
16	R13-1	1	internal://	OutSatisfiedInterests	5.24288e-11	0	0	0
16	R13-1	1	internal://	OutTimedOutInterests	0	0	0	0
16	R13-1	256	netdev://[00:00:00:00:00:32]	InInterests	121.954	3.16718	114	2.96094
16	R13-1	256	netdev://[00:00:00:00:00:32]	OutInterests	0	0	0	0
16	R13-1	256	netdev://[00:00:00:00:00:32]	InData	0	0	0	0
16	R13-1	256	netdev://[00:00:00:00:00:32]	OutData	32.1361	33.1717	30	30.9668
16	R13-1	256	netdev://[00:00:00:00:00:32]	InNacks	0	0	0	0
16	R13-1	256	netdev://[00:00:00:00:00:32]	OutNacks	83.0154	2.26987	77	2.10547
16	R13-1	256	netdev://[00:00:00:00:00:32]	InSatisfiedInterests	32.0973	0	30	0
16	R13-1	256	netdev://[00:00:00:00:00:32]	InTimedOutInterests	0.4992	0	0	0
16	R13-1	256	netdev://[00:00:00:00:00:32]	OutSatisfiedInterests	0	0	0	0
16	R13-1	256	netdev://[00:00:00:00:00:32]	OutTimedOutInterests	0	0	0	0
16	R13-1	257	netdev://[00:00:00:00:00:34]	InInterests	68.3462	1.75826	64	1.64746
16	R13-1	257	netdev://[00:00:00:00:00:34]	OutInterests	0	0	0	0
16	R13-1	257	netdev://[00:00:00:00:00:34]	InData	0	0	0	0
16	R13-1	257	netdev://[00:00:00:00:00:34]	OutData	20.597	21.2608	19	19.6123
16	R13-1	257	netdev://[00:00:00:00:00:34]	InNacks	0	0	0	0
16	R13-1	257	netdev://[00:00:00:00:00:34]	OutNacks	41.9715	1.14761	39	1.06641
16	R13-1	257	netdev://[00:00:00:00:00:34]	InSatisfiedInterests	20.4365	0	19	0
16	R13-1	257	netdev://[00:00:00:00:00:34]	InTimedOutInterests	0.1856	0	0	0
16	R13-1	257	netdev://[00:00:00:00:00:34]	OutSatisfiedInterests	0	0	0	0
16	R13-1	257	netdev://[00:00:00:00:00:34]	OutTimedOutInterests	0	0	0	0
16	R13-1	258	netdev://[00:00:00:00:00:39]	InInterests	0	0	0	0
16	R13-1	258	netdev://[00:00:00:00:00:39]	OutInterests	153.861	3.93236	145	3.70605
16	R13-1	258	netdev://[00:00:00:00:00:39]	InData	51.6416	53.3058	48	49.5469
16	R13-1	258	netdev://[00:00:00:00:00:39]	OutData	0	0	0	0
16	R13-1	258	netdev://[00:00:00:00:00:39]	InNacks	93.1745	2.54763	86	2.35156
16	R13-1	258	netdev://[00:00:00:00:00:39]	OutNacks	0	0	0	0
16	R13-1	258	netdev://[00:00:00:00:00:39]	InSatisfiedInterests	0	0	0	0
16	R13-1	258	netdev://[00:00:00:00:00:39]	InTimedOutInterests	0	0	0	0
16	R13-1	258	netdev://[00:00:00:00:00:39]	OutSatisfiedInterests	50.4244	0	47	0
16	R13-1	258	netdev://[00:00:00:00:00:39]	OutTimedOutInterests	93.6865	0	86	0
16	R13-1	259	netdev://[00:00:00:00:00:4e]	InInterests	1.99968	0.0507722	2	0.0507812
16	R13-1	259	netdev://[00:00:00:00:00:4e]	OutInterests	0	0	0	0
16	R13-1	259	netdev://[00:00:00:00:00:4e]	InData	0	0	0	0
16	R13-1	259	netdev://[00:00:00:00:00:4e]	OutData	1.99968	0.0986103	2	0.0986328
16	R13-1	259	netdev://[00:00:00:00:00:4e]	InNacks	0	0	0	0
16	R13-1	259	netdev://[00:00:00:00:00:4e]	OutNacks	0	0	0	0
16	R13-1	259	netdev://[00:00:00:00:00:4e]	InSatisfiedInterests	1.99968	0	2	0
16	R13-1	259	netdev://[00:00:00:00:00:4e]	InTimedOutInterests	0	0	0	0
16	R13-1	259	netdev://[00:00:00:00:00:4e]	OutSatisfiedInterests	0	0	0	0
16	R13-1	259	netdev://[00:00:00:00:00:4e]	OutTimedOutInterests	0	0	0	0
16	R13-1	260	internal://	InInterests	0	0	0	0
16	R13-1	260	internal://	OutInterests	0	0	0	0
16	R13-1	260	internal://	InData	0	0	0	0
16	R13-1	260	internal://	OutData	0	0	0	0
16	R13-1	260	internal://	InNacks	0	0	0	0
16	R13-1	260	internal://	OutNacks	0	0	0	0
16	R13-1	260	internal://	InSatisfiedInterests	5.24288e-11	0	0	0
16	R13-1	260	internal://	InTimedOutInterests	0	0	0	0
16	R13-1	260	internal://	OutSatisfiedInterests	0	0	0	0
16	R13-1	260	internal://	OutTimedOutInterests	0	0	0	0
16	R13-1	261	appFace://	InInterests	0	0	0	0
16	R13-1	261	appFace://	OutInterests	1.99968	0.0507722	2	0.0507812
16	R13-1	261	appFace://	InData	1.99968	0.0986103	2	0.0986328
16	R13-1	261	appFace://	OutData	0	0	0	0
16	R13-1	261	appFace://	InNacks	0	0	0	0
16	R13-1	261	appFace://	OutNacks	0	0	0	0
16	R13-1	261	appFace://	InSatisfiedInterests	0	0	0	0
16	R13-1	261	appFace://	InTimedOutInterests	0	0	0	0
16	R13-1	261	appFace://	OutSatisfiedInterests	1.99968	0	2	0
16	R13-1	261	appFace://	OutTimedOutInterests	0	0	0	0
16	R13-1	-1	all	SatisfiedInterests	52.6233	0	49	0
16	R13-1	-1	all	TimedOutInterests	93.6865	0	86	0
16	R14-2	1	internal://	InInterests	0	0	0	0
16	R14-2	1	internal://	OutInterests	0	0	0	0
16	R14-2	1	internal://	InData	0	0	0	0
16	R14-2	1	internal://	OutData	0	0	0	0
16	R14-2	1	internal://	InNacks	0	0	0	0
16	R14-2	1	internal://	OutNacks	0	0	0	0
16	R14-2	1	internal://	InSatisfiedInterests	0	0	0	0
16	R14-2	1	internal://	InTimedOutInterests	0	0	0	0
16	R14-2	1	internal://	OutSatisfiedInterests	5.24288e-11	0	0	0
16	R14-2	1	internal://	OutTimedOutInterests	0	0	0	0
16	R14-2	256	netdev://[00:00:00:00:00:36]	InInterests	64.7184	1.68362	56	1.46289
16	R14-2	256	netdev://[00:00:00:00:00:36]	OutInterests	0	0	0	0
16	R14-2	256	netdev://[00:00:00:00:00:36]	InData	0	0	0	0
16	R14-2	256	netdev://[00:00:00:00:00:36]	OutData	17.3423	17.9011	14	14.4512
16	R14-2	256	netdev://[00:00:00:00:00:36]	InNacks	0	0	0	0
16	R14-2	256	netdev://[00:00:00:00:00:36]	OutNacks	43.6682	1.19402	40	1.09375
16	R14-2	256	netdev://[00:00:00:00:00:36]	InSatisfiedInterests	17.3102	0	14	0
16	R14-2	256	netdev://[00:00:00:00:00:36]	InTimedOutInterests	1.2992	0	1	0
16	R14-2	256	netdev://[00:00:00:00:00:36]	OutSatisfiedInterests	0	0	0	0
16	R14-2	256	netdev://[00:00:00:00:00:36]	OutTimedOutInterests	0	0	0	0
16	R14-2	257	netdev://[00:00:00:00:00:38]	InInterests	107.449	2.48793	107	2.4668
16	R14-2	257	netdev://[00:00:00:00:00:38]	OutInterests	0	0	0	0
16	R14-2	257	netdev://[00:00:00:00:00:38]	InData	0	0	0	0
16	R14-2	257	netdev://[00:00:00:00:00:38]	OutData	80.2471	82.8331	83	85.6748
16	R14-2	257	netdev://[00:00:00:00:00:38]	InNacks	0	0	0	0
16	R14-2	257	netdev://[00:00:00:00:00:38]	OutNacks	13.4269	0.367093	12	0.328125
16	R14-2	257	netdev://[00:00:00:00:00:38]	InSatisfiedInterests	79.9177	0	83	0
16	R14-2	257	netdev://[00:00:00:00:00:38]	InTimedOutInterests	0.4928	0	0	0
16	R14-2	257	netdev://[00:00:00:00:00:38]	OutSatisfiedInterests	0	0	0	0
16	R14-2	257	netdev://[00:00:00:00:00:38]	OutTimedOutInterests	0	0	0	0
16	R14-2	258	netdev://[00:00:00:00:00:3b]	InInterests	0	0	0	0
16	R14-2	258	netdev://[00:00:00:00:00:3b]	OutInterests	155.74	3.75037	151	3.62109
16	R14-2	258	netdev://[00:00:00:00:00:3b]	InData	96.7921	99.9114	97	100.126
16	R14-2	258	netdev://[00:00:00:00:00:3b]	OutData	0	0	0	0
16	R14-2	258	netdev://[00:00:00:00:00:3b]	InNacks	50.4996	1.38078	47	1.28516
16	R14-2	258	netdev://[00:00:00:00:00:3b]	OutNacks	0	0	0	0
16	R14-2	258	netdev://[00:00:00:00:00:3b]	InSatisfiedInterests	0	0	0	0
16	R14-2	258	netdev://[00:00:00:00:00:3b]	InTimedOutInterests	0	0	0	0
16	R14-2	258	netdev://[00:00:00:00:00:3b]	OutSatisfiedInterests	95.7871	0	96	0
16	R14-2	258	netdev://[00:00:00:00:00:3b]	OutTimedOutInterests	51.7988	0	48	0
16	R14-2	259	netdev://[00:00:00:00:00:5c]	InInterests	1.99968	0.0507722	2	0.0507812
16	R14-2	259	netdev://[00:00:00:00:00:5c]	OutInterests	0	0	0	0
16	R14-2	259	netdev://[00:00:00:00:00:5c]	InData	0	0	0	0
16	R14-2	259	netdev://[00:00:00:00:00:5c]	OutData	1.99968	0.0976403	2	0.0976562
16	R14-2	259	netdev://[00:00:00:00:00:5c]	InNacks	0	0	0	0
16	R14-2	259	netdev://[00:00:00:00:00:5c]	OutNacks	0	0	0	0
16	R14-2	259	netdev://[00:00:00:00:00:5c]	InSatisfiedInterests	1.99968	0	2	0
16	R14-2	259	netdev://[00:00:00:00:00:5c]	InTimedOutInterests	0	0	0	0
16	R14-2	259	netdev://[00:00:00:00:00:5c]	OutSatisfiedInterests	0	0	0	0
16	R14-2	259	netdev://[00:00:00:00:00:5c]	OutTimedOutInterests	0	0	0	0
16	R14-2	260	internal://	InInterests	0	0	0	0
16	R14-2	260	internal://	OutInterests	0	0	0	0
16	R14-2	260	internal://	InData	0	0	0	0
16	R14-2	260	internal://	OutData	0	0	0	0
16	R14-2	260	internal://	InNacks	0	0	0	0
16	R14-2	260	internal://	OutNacks	0	0	0	0
16	R14-2	260	internal://	InSatisfiedInterests	5.24288e-11	0	0	0
16	R14-2	260	internal://	InTimedOutInterests	0	0	0	0
16	R14-2	260	internal://	OutSatisfiedInterests	0	0	0	0
16	R14-2	260	internal://	OutTimedOutInterests	0	0	0	0
16	R14-2	261	appFace://	InInterests	0	0	0	0
16	R14-2	261	appFace://	OutInterests	1.99968	0.0507722	2	0.0507812
16	R14-2	261	appFace://	InData	1.99968	0.0976403	2	0.0976562
16	R14-2	261	appFace://	OutData	0	0	0	0
16	R14-2	261	appFace://	InNacks	0	0	0	0
16	R14-2	261	appFace://	OutNacks	0	0	0	0
16	R14-2	261	appFace://	InSatisfiedInterests	0	0	0	0
16	R14-2	261	appFace://	InTimedOutInterests	0	0	0	0
16	R14-2	261	appFace://	OutSatisfiedInterests	1.99968	0	2	0
16	R14-2	261	appFace://	OutTimedOutInterests	0	0	0	0
16	R14-2	-1	all	SatisfiedInterests	98.1482	0	98	0
16	R14-2	-1	all	TimedOutInterests	51.7988	0	48	0
16	R15-3	1	internal://	InInterests	0	0	0	0
16	R15-3	1	internal://	OutInterests	0	0	0	0
16	R15-3	1	internal://	InData	0	0	0	0
